,Name,Link,Year,Publisher,Platform
21946,peggammon,https://www.uvlist.net/game-210922-Peggammon,1986,Artworx Software,Atari ST
21947,pegged,https://www.uvlist.net/game-45637-Pegged,?,?,C16/Plus4
21948,pegged,https://www.uvlist.net/game-212067-Pegged,1994,author,Mac OS Classic
21949,pegged ,https://www.uvlist.net/game-177570-Pegged,1996,?,OS/2
21950,pegged! ,https://www.uvlist.net/game-264239-Pegged,1977,Hewlett-Packard,custom
21951,peggle,https://www.uvlist.net/game-1000-Peggle,1993,Strata;Incredible Technologies,Arcade
21952,peggle,https://www.uvlist.net/game-169194-Peggle,2007,PopCap Games,iOS
21953,peggle,https://www.uvlist.net/game-174702-Peggle,2010,PopCap Games;Tectoy;Zeebo ,Zeebo
21954,peggle,https://www.uvlist.net/game-193228-Peggle,2012,PopCap Games,Android
21955,peggle,https://www.uvlist.net/game-238331-Peggle,2009,PopCap Games,X360
21956,peggle ,https://www.uvlist.net/game-165642-Peggle,2007,PopCap Games,Windows
21957,peggle 2,https://www.uvlist.net/game-239766-Peggle+2,2014,Electronic Arts ,PS4
21958,peggle 2,https://www.uvlist.net/game-239767-Peggle+2,2013,Electronic Arts ,Xbox One
21959,peggle extreme,https://www.uvlist.net/game-169803-Peggle+Extreme,2007,PopCap Games,Windows
21960,peggle nights ,https://www.uvlist.net/game-207959-Peggle+Nights,2008,PopCap Games,Windows
21961,peggle x,https://www.uvlist.net/game-219333-Peggle+X,2015,chefkay,Linux
21962,peggle: dual shot,https://www.uvlist.net/game-171394-Peggle+Dual+Shot,2009,PopCap Games ,Nintendo DS
21963,peggy - free ,https://www.uvlist.net/game-177805-Peggy+FREE,?,DKIT Android,Android
21964,peggy 128,https://www.uvlist.net/game-191008-Peggy+128,1988,Argus Specialist Publications;Commodore Disk User ,C128
21965,peggysu,https://www.uvlist.net/game-234491-PeggySu,?,?,Newton
21966,pegleg,https://www.uvlist.net/game-212066-PegLeg,1994,Changeling Software,Mac OS Classic
21967,pegout,https://www.uvlist.net/game-237738-Pegout,1988,author,MS-DOS
21968,pegs,https://www.uvlist.net/game-182787-Pegs,2008,author,Linux
21969,pegs,https://www.uvlist.net/game-187371-Pegs,2000,?,BeOS
21970,pegs,https://www.uvlist.net/game-191342-Pegs,1991,Cascoly Software,MS-DOS
21971,peke to poko no daruman busters ,https://www.uvlist.net/game-8617-Peke+to+Poko+no+Daruman+Busters,1991,Birthday;Banpresto,GB
21972,pékin express: la route des dragons,https://www.uvlist.net/game-215359-Pekin+Express+La+Route+des+Dragons,2009,Mindscape ,Wii
21973,peking,https://www.uvlist.net/game-14205-Peking,1991,Your Sinclair,ZX Spectrum
21974,pekka kana,https://www.uvlist.net/game-152302-Pekka+Kana,1998,Piste Gamez,MS-DOS
21975,pekka kana 2 ,https://www.uvlist.net/game-152303-Pekka+Kana+2,2003,Piste Gamez,Windows
21976,pekka piraatti,https://www.uvlist.net/game-213914-Pekka+Piraatti,1996,Erlandsen Media Publishing ,Mac OS Classic
21977,pelé!,https://www.uvlist.net/game-161340-Pele,1993,Accolade ,Mega Drive
21978,pele's world tournament soccer ,https://www.uvlist.net/game-10097-Peles+World+Tournament+Soccer,1994,Accolade ,Mega Drive
21979,pelieti,https://www.uvlist.net/game-235237-Pelieti,1991,author,Tandy Coco
21980,pelles patience,https://www.uvlist.net/game-187293-Pelles+Patience,2001,?,BeOS
21981,pelmanism ,https://www.uvlist.net/game-171529-Pelmanism,1983,Tsukumo,NEC PC8801
21982,pelmanism castle quest,https://www.uvlist.net/game-221992-Pelmanism+Castle+Quest,?,Kuma Software,Tatung Einstein
21983,peloponnesian war,https://www.uvlist.net/game-205676-Peloponnesian+War,1982,MC Lothlorien,ZX 81
21984,peloponnesian war,https://www.uvlist.net/game-276800-Peloponnesian+War,1983,MC Lothlorien,ZX Spectrum
21985,pelota ,https://www.uvlist.net/game-276165-Pelota,1975,Philips,ES-2201
21986,pelvis-n-space,https://www.uvlist.net/game-221680-Pelvis+N+Space,?,?,Win3.1
21987,pen,https://www.uvlist.net/game-229933-Pen,2017,author,Linux
21988,pen pen penalty hakoiri musume-tachi o h ni oshioki!! ,https://www.uvlist.net/game-263264-Pen+Pen+Penalty+Hakoiri+Musume+tachi+o+H+ni+Oshioki,2015,Atelier Kaguya ,Windows
21989,pen the pig,https://www.uvlist.net/game-270454-Pen+The+Pig,1983,Stainless Software,TI99
21990,penalty,https://www.uvlist.net/game-178532-Penalty,1985,?,VG5000
21991,penalty soccer,https://www.uvlist.net/game-34541-Penalty+Soccer,?,Arttronic;Clockwize SW,C64
21992,penalty soccer ,https://www.uvlist.net/game-202434-Penalty+Soccer,1990,Artronic Products ,Amstrad CPC
21993,penarium,https://www.uvlist.net/game-216345-Penarium,2015,Team17 Digital ,Linux
21994,penarium,https://www.uvlist.net/game-216480-Penarium,2015,Team17 Digital ,Windows
21995,penarium,https://www.uvlist.net/game-216481-Penarium,2015,Team17 Digital ,PS4
21996,penarium,https://www.uvlist.net/game-216482-Penarium,2015,Team17 Digital ,Xbox One
21997,pencil whipped,https://www.uvlist.net/game-246195-Pencil+Whipped,2001,Chiselbrain Software,Windows
21998,pendant of logryn,https://www.uvlist.net/game-157039-Pendant+of+Logryn,1989,Zenobi Software,ZX Spectrum
21999,pendragon rising,https://www.uvlist.net/game-218906-Pendragon+Rising,2015,Choice of Games,Linux
22000,pendu,https://www.uvlist.net/game-178519-Pendu,1984,VIFI Nathan,VG5000
22001,pendu,https://www.uvlist.net/game-204881-Pendu,19??,Ellix,TRS-80
22002,pendu,https://www.uvlist.net/game-239810-Pendu,1999,Kaid,TI Calculators
22003,pendu ,https://www.uvlist.net/game-208548-Pendu,1983,?,Oric
22004,pendula swing,https://www.uvlist.net/game-268339-Pendula+Swing,2018,Valiant Game Studio,Windows
22005,pendulous,https://www.uvlist.net/game-197923-Pendulous,1992,Kamyan Software,Win3.1
22006,pendulum,https://www.uvlist.net/game-220639-Pendulum,?,Scisoft,Memotech MTX
22007,penesoft,https://www.uvlist.net/game-48622-Penesoft,?,?,Amstrad CPC
22008,penetrator,https://www.uvlist.net/game-14207-Penetrator,1983,Melbourne House ,ZX Spectrum
22009,penetrator,https://www.uvlist.net/game-109235-Penetrator,1984,Melbourne House,C16/Plus4
22010,penetrator,https://www.uvlist.net/game-197264-Penetrator,1983,Digital Concepts Computer Enterprises,MicroBee
22011,penetrator,https://www.uvlist.net/game-221819-Penetrator,1983,Timex,TS2068
22012,penetrator,https://www.uvlist.net/game-221820-Penetrator,1983,Melbourne House,TRS-80
22013,penetrator,https://www.uvlist.net/game-263944-Penetrator,2020,Getafix,Commander X16
22014,penetrator ,https://www.uvlist.net/game-179717-Penetrator,1984,Melbourne House ,C64
22015,penfan girls ,https://www.uvlist.net/game-245402-Penfan+Girls,1999,Eolith,Arcade
22016,peng,https://www.uvlist.net/game-253082-Peng,19?,?,KC 85
22017,peng2illa,https://www.uvlist.net/game-186326-Peng2illa,2005,Nukular,Linux
22018,pengammon ,https://www.uvlist.net/game-205612-Pengammon,1983,Microdeal,Dragon32
22019,penggy,https://www.uvlist.net/game-48623-Penggy,1988,?,Amstrad CPC
22020,pengi,https://www.uvlist.net/game-160647-Pengi,1984,Visions Software Factory,Electron
22021,pengi,https://www.uvlist.net/game-242241-Pengi,1985,Gigasoft,Amstrad PCW
22022,pengi,https://www.uvlist.net/game-270366-Pengi,1984,Stainless Software ,TI99
22023,pengi,https://www.uvlist.net/game-271084-Pengi,1984,Visions Software Factory,BBC
22024,pengo,https://www.uvlist.net/game-34288-Pengo,1983,Courbois Software;Maze Video,C64
22025,pengo,https://www.uvlist.net/game-20268-Pengo,1983,Atari,Atari 5200
22026,pengo,https://www.uvlist.net/game-45638-Pengo,?,?,C16/Plus4
22027,pengo,https://www.uvlist.net/game-99585-Pengo,1984,Atari,Atari 2600
22028,pengo,https://www.uvlist.net/game-108349-Pengo,1983,Atari,Atari 400/800
22029,pengo,https://www.uvlist.net/game-205331-Pengo,198?,author,Atom
22030,pengo,https://www.uvlist.net/game-221919-Pengo,1984,Play It!,Camputers Lynx
22031,pengo,https://www.uvlist.net/game-235911-Pengo,?,?,Apple II E
22032,pengo,https://www.uvlist.net/game-242054-Pengo,2001,Sharp Corporation ,Zaurus
22033,pengo,https://www.uvlist.net/game-252806-Pengo,1988,?,KC 85
22034,pengo,https://www.uvlist.net/game-271134-Pengo,2021,Paulhamx,PICO-8
22035,pengo,https://www.uvlist.net/game-272443-Pengo,1983,Courbois Software,C64
22036,pengo ,https://www.uvlist.net/game-213935-Pengo,1983,H-Soft,BBC
22037,pengo ,https://www.uvlist.net/game-43781-Pengo,1990,Sega,Game Gear
22038,pengo ,https://www.uvlist.net/game-150-Pengo,1982,Sega,Arcade
22039,pengo!,https://www.uvlist.net/game-225219-Pengo,,?,Camputers Lynx
22040,pengo!,https://www.uvlist.net/game-243754-Pengo,2012,Sega ,Arcade
22041,pengon,https://www.uvlist.net/game-205620-Pengon,1984,Microdeal,Dragon32
22042,pengon,https://www.uvlist.net/game-267320-Pengon,1984,Microdeal,C64
22043,pengon ,https://www.uvlist.net/game-267319-Pengon,1984,Microdeal;QuelleSoft,Atari 400/800
22044,pengon ,https://www.uvlist.net/game-233364-Pengon,1983,Spectral Associates ,Tandy Coco
22045,pengoric,https://www.uvlist.net/game-204955-Pengoric,1983,Loriciels,Oric
22046,pengu cafe,https://www.uvlist.net/game-227532-Pengu+Cafe,2016,Zambini,Linux
22047,penguin,https://www.uvlist.net/game-40434-Penguin,?,?,Atari ST
22048,penguin,https://www.uvlist.net/game-48624-Penguin,1992,Surawy,Amstrad CPC
22049,penguin,https://www.uvlist.net/game-165816-Penguin,?,TimeTop,GameKing
22050,penguin,https://www.uvlist.net/game-259643-Penguin,?,author,Epoc
22051,penguin,https://www.uvlist.net/game-258600-Penguin,1985,Micro-Sparc,Apple II E
22052,penguin,https://www.uvlist.net/game-266047-Penguin,1985,Rainbow,Tandy Coco
22053,penguin adventure ,https://www.uvlist.net/game-16478-Penguin+Adventure,1986,Konami,MSX
22054,penguin and seal ,https://www.uvlist.net/game-201197-Penguin+and+Seal,1991,Sachen,NES
22055,penguin backgammon,https://www.uvlist.net/game-269958-Penguin+Backgammon,2003,Pojchara Joel Jatupoj,Windows
22056,penguin balance,https://www.uvlist.net/game-184088-Penguin+Balance,2005,author,Linux
22057,penguin brothers,https://www.uvlist.net/game-158558-Penguin+Brothers,2000,Subsino,Arcade
22058,penguin command,https://www.uvlist.net/game-186555-Penguin+Command,?,author,Linux
22059,penguin command,https://www.uvlist.net/game-186556-Penguin+Command,?,?,BeOS
22060,penguin command,https://www.uvlist.net/game-224656-Penguin+Command,?,author,BSD
22061,penguin command,https://www.uvlist.net/game-224657-Penguin+Command,?,author,Solaris
22062,penguin hangout,https://www.uvlist.net/game-232496-Penguin+Hangout,2017,RPH Studio,Linux
22063,penguin hangout,https://www.uvlist.net/game-232497-Penguin+Hangout,2017,RPH Studio,Linux
22064,penguin hideout,https://www.uvlist.net/game-105758-Penguin+Hideout,1992,Quickshot;Hartung;Vini ,Supervision
22065,penguin icarus,https://www.uvlist.net/game-239890-Penguin+Icarus,1990,author,Tandy Coco
22066,penguin land ,https://www.uvlist.net/game-9386-Penguin+Land,1987,Sega,Master System
22067,penguin land ,https://www.uvlist.net/game-8925-Penguin+Land,1990,Pony Canyon ,GB
22068,penguin party,https://www.uvlist.net/game-201198-Penguin+Party,2013,XMPTGames,PS Vita
22069,penguin telegard ,https://www.uvlist.net/game-182506-Penguin+Telegard,?,icculus,Linux
22070,penguin village,https://www.uvlist.net/game-80437-Penguin+Village,1984,?,NEC PC8801
22071,penguin vs polar bear,https://www.uvlist.net/game-228569-Penguin+VS+Polar+Bear,2017,gardyna,Linux
22072,penguin wars ,https://www.uvlist.net/game-8926-Penguin+Wars,1990,ASCII;Nexoft;Nintendo ,GB
22073,penguin wars ,https://www.uvlist.net/game-239642-Penguin+Wars,2017,City Connection,Switch
22074,penguin-kun wars,https://www.uvlist.net/game-16758-Penguin+Kun+Wars,1985,UPL,Arcade
22075,penguin-kun wars ,https://www.uvlist.net/game-205810-Penguin+Kun+Wars,1985,ASCII,MSX
22076,penguin-kun wars ,https://www.uvlist.net/game-157897-Penguin+Kun+Wars,1985,ASCII ,NES
22077,penguin-kun wars ,https://www.uvlist.net/game-173546-Penguin+Kun+Wars,1985,ASCII,MICRO 7 - FM7
22078,penguin-kun wars ,https://www.uvlist.net/game-240974-Penguin+Kun+Wars,1985,ASCII,NEC PC8801
22079,penguin-kun wars ,https://www.uvlist.net/game-240975-Penguin+Kun+Wars,1985,ASCII,Sharp X1
22080,penguin-kun wars 2 ,https://www.uvlist.net/game-100488-Penguin+Kun+Wars+2,1988,ASCII,MSX2
22081,penguincards,https://www.uvlist.net/game-186300-Penguincards,?,author,Linux
22082,penguino,https://www.uvlist.net/game-252015-Penguino,2013,author,TRS-80
22083,penguins,https://www.uvlist.net/game-271533-Penguins,1996,The Software Business,Amiga AGA
22084,penguins & friends - hey! that's my fish!,https://www.uvlist.net/game-171233-Penguins+Friends+Hey+Thats+My+Fish,2009,Gammick Entertainment,Wii
22085,penguins 2000,https://www.uvlist.net/game-98516-Penguins+2000,2000,-,Windows
22086,penguins arena,https://www.uvlist.net/game-228685-Penguins+Arena,2007,Frogames,Mac OS X
22087,penguins mayhem,https://www.uvlist.net/game-230118-Penguins+mayhem,2017,drunkbearzz,Linux
22088,penguins of madagascar,https://www.uvlist.net/game-239811-Penguins+of+Madagascar,2014,Little Orbit ,Wii
22089,penguins of madagascar,https://www.uvlist.net/game-239812-Penguins+of+Madagascar,2014,Little Orbit,Wii U
22090,penguins of madagascar: dr. blowhole returns…again!,https://www.uvlist.net/game-239813-Penguins+of+Madagascar+Dr.+Blowhole+Returns...Again,2011,?,PS3
22091,penguins of the north,https://www.uvlist.net/game-230892-Penguins+Of+The+North,2017,owlnight,Linux
22092,penguins: dibble dash,https://www.uvlist.net/game-226676-Penguins+Dibble+Dash,?,Knowledge Adventure,Android
22093,pengupop,https://www.uvlist.net/game-185321-Pengupop,?,Junoplay,Linux
22094,pengwyn,https://www.uvlist.net/game-271058-Pengwyn,1984,Postern,BBC
22095,pengy,https://www.uvlist.net/game-14208-Pengy,1983,Micromania,ZX Spectrum
22096,pengy,https://www.uvlist.net/game-39260-Pengy,1987,Red Rat,Atari ST
22097,pengywn,https://www.uvlist.net/game-160648-Pengywn,?,Postern,Electron
22098,peninsula school tape #1,https://www.uvlist.net/game-254117-Peninsula+School+Tape+1,1978,CMS Software Systems,Commodore PET
22099,peninsula school tape #2 ,https://www.uvlist.net/game-254118-Peninsula+School+Tape+2,1978,CMS Software Systems,Commodore PET
22100,peninsula school tape #3 ,https://www.uvlist.net/game-254126-Peninsula+School+Tape+3,1978,CMS Software Systems,Commodore PET
22101,penipede,https://www.uvlist.net/game-235623-Penipede,?,?,Tandy Coco
22102,penky,https://www.uvlist.net/game-236983-Penky,1996,Yunsung,Arcade
22103,penn and teller's smoke and mirrors,https://www.uvlist.net/game-10454-Penn+and+Tellers+Smoke+and+Mirrors,1994,Absolute Entertainment;Electronic Arts ,Mega-CD
22104,pennant race 2,https://www.uvlist.net/game-157898-Pennant+Race+2,1989,Konami,MSX2
22105,pennies or dollars,https://www.uvlist.net/game-259497-Pennies+or+Dollars,1983,Top Books,TRS-80
22106,pennies or dollars,https://www.uvlist.net/game-259498-Pennies+or+Dollars,1983,Top Books,Apple II E
22107,pennies or dollars,https://www.uvlist.net/game-259631-Pennies+or+Dollars,1983,Top Books,MS-DOS
22108,penny,https://www.uvlist.net/game-34272-Penny,,?,C64
22109,penny arcade,https://www.uvlist.net/game-108811-Penny+Arcade,1979,Apple Computer,Apple II E
22110,penny arcade adventures: on the rain-slick precipice of darkness - episode three,https://www.uvlist.net/game-189957-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Three,2012,? ,iOS
22111,penny arcade adventures: on the rain-slick precipice of darkness - episode three,https://www.uvlist.net/game-192573-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Three,2012,TinkerHouse Games ,Android
22112,penny arcade adventures: on the rain-slick precipice of darkness - episode three ,https://www.uvlist.net/game-186952-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Three,2012,Hothead Games ,Linux
22113,penny arcade adventures: on the rain-slick precipice of darkness - episode three ,https://www.uvlist.net/game-202285-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Three,2012,Hothead Games ,Windows
22114,"penny arcade adventures: on the rain-slick precipice of darkness, episode two",https://www.uvlist.net/game-169493-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Two,2008,Hothead Games,Windows
22115,"penny arcade adventures: on the rain-slick precipice of darkness, episode two ",https://www.uvlist.net/game-170068-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Two,2009,Hothead Games,Linux
22116,"penny arcade adventures: on the rain-slick precipice of darkness, episode two ",https://www.uvlist.net/game-193928-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Two,?,Hothead Games,PS3
22117,"penny arcade adventures: on the rain-slick precipice of darkness, episode two ",https://www.uvlist.net/game-193929-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+Two,?,Hothead Games,Mac OS X
22118,penny arcade adventures: on the rain-slick precipice of darkness: episode one,https://www.uvlist.net/game-163240-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+One,2008,? ,Windows
22119,penny arcade adventures: on the rain-slick precipice of darkness: episode one,https://www.uvlist.net/game-167755-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+One,2008,? ,Mac OS X
22120,penny arcade adventures: on the rain-slick precipice of darkness: episode one,https://www.uvlist.net/game-167756-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+One,2008,Hothead Games,Linux
22121,penny arcade adventures: on the rain-slick precipice of darkness: episode one,https://www.uvlist.net/game-193930-Penny+Arcade+Adventures+On+the+Rain+Slick+Precipice+of+Darkness+Episode+One,?,Hothead Games,PS3
22122,penny arcade the game: gamers vs. evil,https://www.uvlist.net/game-193409-Penny+Arcade+The+Game+Gamers+vs.+Evil,2012,Playdek ,iOS
22123,penny arcade's on the rain-slick precipice of darkness four ,https://www.uvlist.net/game-197281-Penny+Arcades+On+the+Rain+Slick+Precipice+of+Darkness+Four,2013,Penny Arcade ,Windows
22124,penny racers,https://www.uvlist.net/game-11347-Penny+Racers,1996,Sony Computer Entertainment,PS
22125,penny racers,https://www.uvlist.net/game-98926-Penny+Racers,1998,THQ ,N64
22126,penny racers,https://www.uvlist.net/game-184133-Penny+Racers,2002,Takara,GBA
22127,penny racers party: turbo q speedway ,https://www.uvlist.net/game-191020-Penny+Racers+Party+Turbo+Q+Speedway,2008,Takara Tomy,Wii
22128,penny shoot,https://www.uvlist.net/game-277380-Penny+Shoot,1981,Orwin Software,ZX 81
22129,penny slot,https://www.uvlist.net/game-104241-Penny+Slot,1983,Interceptor Software,VIC-20
22130,penny time,https://www.uvlist.net/game-189958-Penny+Time,2012,? ,iOS
22131,penny-punching princess,https://www.uvlist.net/game-262784-Penny+Punching+Princess,2018,NIS America ,Switch
22132,penny's arcade,https://www.uvlist.net/game-106183-Pennys+Arcade,1996,WinGames,Windows
22133,penocchio,https://www.uvlist.net/game-248045-Penocchio,1999,Game Over,Windows
22134,penpals,https://www.uvlist.net/game-184398-Penpals,2010,Neuman Productions,Linux
22135,penpen bubble,https://www.uvlist.net/game-241025-Penpen+Bubble,2017,N.I,MSX2
22136,penpen triicelon ,https://www.uvlist.net/game-18723-PenPen+TriIceLon,1998,General Entertainment;Infogrames ,Dreamcast
22137,penqueriel mazes,https://www.uvlist.net/game-155664-Penqueriel+Mazes,1982,Sadistic Software,Apple II E
22138,pensate,https://www.uvlist.net/game-197924-Pensate,1992,author,Win3.1
22139,pensate,https://www.uvlist.net/game-170799-Pensate,1983,Penguin,Apple II E
22140,pensate,https://www.uvlist.net/game-210089-Pensate,1984,Penguin Software,Mac OS Classic
22141,pensate,https://www.uvlist.net/game-246701-Pensate,1984,Penguin Software,Atari 400/800
22142,pensate,https://www.uvlist.net/game-246702-Pensate,1984,Penguin Software,C64
22143,pension story hana no kiyosato ,https://www.uvlist.net/game-258984-Pension+Story+Hana+no+Kiyosato,1989,Studio Panther ,MSX
22144,pension story hana no kiyosato ,https://www.uvlist.net/game-258985-Pension+Story+Hana+no+Kiyosato,1988,Studio Panther ,NEC PC8801
22145,pension story hana no kiyosato ,https://www.uvlist.net/game-201193-Pension+Story+Hana+no+Kiyosato,1988,Adult Inn,NEC PC9801
22146,penstate,https://www.uvlist.net/game-108141-Penstate,?,?,Atari 400/800
22147,penta dragon,https://www.uvlist.net/game-157899-Penta+Dragon,1992,Yanoman;Japan Art Media,GB
22148,pentac,https://www.uvlist.net/game-269851-Pentac,1985,Compulogical,ZX Spectrum
22149,pentago,https://www.uvlist.net/game-162342-Pentago,2007,author,Linux
22150,pentagod,https://www.uvlist.net/game-226959-PENTAGOD,2016,author,Linux
22151,pentagon - wird geladen,https://www.uvlist.net/game-14209-Pentagon+Wird+Geladen,?,?,ZX Spectrum
22152,pentagorat,https://www.uvlist.net/game-229687-Pentagorat,2016,?,VIC-20
22153,pentagram,https://www.uvlist.net/game-14210-Pentagram,1986,Ultimate Play The Game,ZX Spectrum
22154,pentagram,https://www.uvlist.net/game-96664-Pentagram,1986,Ultimate Play The Game,MSX
22155,pentagram,https://www.uvlist.net/game-250758-Pentagram,2016,Rod & Emu,C64
22156,pentalego,https://www.uvlist.net/game-100819-Pentalego,2002,Klaus Pawlik,Windows
22157,pentamino,https://www.uvlist.net/game-187372-Pentamino,2003,?,BeOS
22158,pentamino pasttime,https://www.uvlist.net/game-211937-Pentamino+PastTime,1994,?,Mac OS Classic
22159,pentapus,https://www.uvlist.net/game-201194-Pentapus,1983,Turning Point,Apple II E
22160,pentapuzzle,https://www.uvlist.net/game-239814-Pentapuzzle,2015,RCMADIAX;Rainy Frog ,Wii U
22161,pentari: first light ,https://www.uvlist.net/game-162880-Pentari+First+Light,2003,Malinche Entertainment,Linux
22162,pentaris,https://www.uvlist.net/game-239815-Pentaris,1990,Phoenix,X68000
22163,pentathlon,https://www.uvlist.net/game-274793-Pentathlon,1985,Intrigue Software,TI99
22164,pente,https://www.uvlist.net/game-44361-Pente,1993,Big Red ,Apple IIGS
22165,pente,https://www.uvlist.net/game-48627-Pente,1987,Amstrad Magazine ,Amstrad CPC
22166,pente,https://www.uvlist.net/game-234960-Pente,1986,author,MS-DOS
22167,pente: a game of strategy,https://www.uvlist.net/game-243478-Pente+A+Game+of+Strategy,1989,Microstar Graphics,MS-DOS
22168,penthouse electric jigsaw,https://www.uvlist.net/game-247812-Penthouse+Electric+Jigsaw,1991,Merit Software ,MS-DOS
22169,penthouse hot numbers,https://www.uvlist.net/game-172905-Penthouse+Hot+Numbers,1992,Magic Bytes,Amiga
22170,penthouse hot numbers deluxe,https://www.uvlist.net/game-17306-Penthouse+Hot+Numbers+Deluxe,1993,Magic Bytes;Reline,Amiga
22171,penthouse hot numbers deluxe,https://www.uvlist.net/game-42351-Penthouse+Hot+Numbers+Deluxe,1993,Magic Bytes,MS-DOS
22172,pentis,https://www.uvlist.net/game-45639-Pentis,?,?,C16/Plus4
22173,pentis,https://www.uvlist.net/game-105308-Pentis,1988,?,BK11M
22174,pentis,https://www.uvlist.net/game-237558-Pentis,1987,M.T.M.,MS-DOS
22175,pentis,https://www.uvlist.net/game-241372-Pentis,1989,author,MS-DOS
22176,pentis ,https://www.uvlist.net/game-250599-Pentis,1990,BadiSoft,MS-DOS
22177,pentium,https://www.uvlist.net/game-207841-Pentium,1992,Nampurrow,NEC PC9801
22178,pentix,https://www.uvlist.net/game-226737-Pentix,1986,ICE-APP,MS-DOS
22179,pentobi,https://www.uvlist.net/game-183767-Pentobi,?,author,Linux
22180,pentobi,https://www.uvlist.net/game-233764-Pentobi,?,author,OS/2
22181,pentode,https://www.uvlist.net/game-180077-Pentode,1994,Sierra,MS-DOS
22182,pentomania ,https://www.uvlist.net/game-182922-Pentomania,1987,Alternative Software,Amstrad CPC
22183,pentomino,https://www.uvlist.net/game-275364-Pentomino,2016,poly.play ,Amstrad CPC
22184,pentomino ,https://www.uvlist.net/game-197994-Pentomino,1992,author,Win3.1
22185,pentominoes,https://www.uvlist.net/game-48628-Pentominoes,?,RAC,Amstrad CPC
22186,pentominoes,https://www.uvlist.net/game-180742-Pentominoes,1980,Softside,TRS-80
22187,pentominoes,https://www.uvlist.net/game-213038-Pentominoes,1995,author,Mac OS Classic
22188,pentominoes,https://www.uvlist.net/game-246881-Pentominoes,1987,author,MS-DOS
22189,pentominos,https://www.uvlist.net/game-224446-Pentominos,1994,author,NeXT
22190,pentris,https://www.uvlist.net/game-211938-Pentris,1994,author,Mac OS Classic
22191,pentys,https://www.uvlist.net/game-42101-Pentys,1990,Dinamic,MS-DOS
22192,penultima,https://www.uvlist.net/game-257079-Penultima,?,?,Apple II E
22193,penumbear,https://www.uvlist.net/game-194818-Penumbear,2013,BulkyPix,iOS
22194,penumbra: black plague ,https://www.uvlist.net/game-166762-Penumbra+Black+Plague,2008,Paradox Interactive ,Windows
22195,penumbra: black plague ,https://www.uvlist.net/game-166951-Penumbra+Black+Plague,2008,Paradox Interactive ,Mac OS X
22196,penumbra: black plague ,https://www.uvlist.net/game-166952-Penumbra+Black+Plague,2008,Paradox Interactive ,Linux
22197,penumbra: necrologue,https://www.uvlist.net/game-220595-Penumbra+Necrologue,2015,CounterCurrent Games,Linux
22198,penumbra: overture ,https://www.uvlist.net/game-162881-Penumbra+Overture,2007,Frictional Games,Linux
22199,penumbra: overture ,https://www.uvlist.net/game-164106-Penumbra+Overture,2007,Lexicon Entertainment;Got Game ,Windows
22200,penumbra: overture ,https://www.uvlist.net/game-166822-Penumbra+Overture,2008,Lexicon Entertainment ,Mac OS X
22201,penumbra: requiem,https://www.uvlist.net/game-167439-Penumbra+Requiem,2008,Paradox Interactive ,Windows
22202,penumbra: requiem,https://www.uvlist.net/game-170439-Penumbra+Requiem,2008,Paradox Interactive ,Linux
22203,penumbra: requiem,https://www.uvlist.net/game-170440-Penumbra+Requiem,2008,Paradox Interactive ,Mac OS X
22204,people from sirius ,https://www.uvlist.net/game-14015-People+from+Sirius,1987,U.S. Gold;Topo Soft,ZX Spectrum
22205,people jump,https://www.uvlist.net/game-219336-People+Jump,2015,plapamaru,Linux
22206,people keep telling me to talk about how i feel,https://www.uvlist.net/game-229939-People+Keep+Telling+Me+To+Talk+About+How+I+Feel,2017,Garthicus,Linux
22207,people pong,https://www.uvlist.net/game-180255-People+Pong,1982,Unique,Apple II E
22208,people's general ,https://www.uvlist.net/game-169115-Peoples+General,1998,SSI,Windows
22209,pépé bequilles,https://www.uvlist.net/game-48629-Pepe+Bequilles,1987,Softhawk,Amstrad CPC
22210,pepe carvalho en: los pajaros de bangkok,https://www.uvlist.net/game-14212-Pepe+Carvalho+en+Los+Pajaros+de+Bangkok,1988,Dinamic,ZX Spectrum
22211,pepe carvalho en: los pajaros de bangkok,https://www.uvlist.net/game-48585-Pepe+Carvalho+en+Los+Pajaros+de+Bangkok,1988,Dinamic,Amstrad CPC
22212,pepe carvalho en: los pajaros de bangkok,https://www.uvlist.net/game-236724-Pepe+Carvalho+en+Los+Pajaros+de+Bangkok,1988,Dinamic,MS-DOS
