,Name,Link,Year,Publisher,Platform
2800,doom ,https://www.uvlist.net/game-221487-DOOM,2016,Bethesda Softworks ,PS4
2801,doom ,https://www.uvlist.net/game-19317-Doom,1987,Antic,Atari 400/800
2802,doom ,https://www.uvlist.net/game-177920-Doom,?,author,Linux
2803,doom ,https://www.uvlist.net/game-5096-Doom,1994,Atari ,Jaguar
2804,doom ,https://www.uvlist.net/game-15974-Doom,1997,GT Interactive;Tec Toy;GameBank ,Saturn
2805,doom ,https://www.uvlist.net/game-97168-Doom,1994,Sega;Tec Toy ,32X
2806,doom & destiny,https://www.uvlist.net/game-202926-Doom+Destiny,2013,HeartBit Interactive,iOS
2807,doom & destiny,https://www.uvlist.net/game-202927-Doom+Destiny,2013,HeartBit Interactive,Android
2808,doom & destiny,https://www.uvlist.net/game-205914-Doom+Destiny,2014,HeartBit Interactive,Linux
2809,doom & destiny advanced,https://www.uvlist.net/game-220879-Doom+Destiny+Advanced,2016,HeartBit Interactive,Linux
2810,doom 2 ,https://www.uvlist.net/game-199020-Doom+2,1994,Imagineer,NEC PC9801
2811,doom 3,https://www.uvlist.net/game-162643-DOOM+3,2004,id Software,Linux
2812,doom 3,https://www.uvlist.net/game-191171-DOOM+3,2012,?,Android
2813,doom 3 ,https://www.uvlist.net/game-152251-Doom+3,2004,id Software,Windows
2814,doom 3 ,https://www.uvlist.net/game-153984-Doom+3,2005,Activision ,Xbox
2815,doom 3 ,https://www.uvlist.net/game-228604-Doom+3,2005,Aspyr,Mac OS X
2816,doom 3: bfg edition,https://www.uvlist.net/game-192255-Doom+3+BFG+Edition,2012,Bethesda Softworks ,PS3
2817,doom 3: bfg edition,https://www.uvlist.net/game-192256-Doom+3+BFG+Edition,2012,Bethesda Softworks ,X360
2818,doom 3: bfg edition,https://www.uvlist.net/game-192271-Doom+3+BFG+Edition,2012,Bethesda Softworks ,Windows
2819,doom 3: resurrection of evil,https://www.uvlist.net/game-153985-Doom+3+Resurrection+of+Evil,2005,Activision ,Windows
2820,doom 3: resurrection of evil,https://www.uvlist.net/game-162644-DOOM+3+Resurrection+of+Evil,2005,id Software ,Linux
2821,doom 3: resurrection of evil,https://www.uvlist.net/game-176296-Doom+3+Resurrection+of+Evil,2005,Activision ,Xbox
2822,doom 64,https://www.uvlist.net/game-16109-Doom+64,1997,Midway Home Entertainment,N64
2823,doom 64,https://www.uvlist.net/game-260285-DOOM+64,2020,Bethesda Softworks ,Switch
2824,doom 64,https://www.uvlist.net/game-266878-DOOM+64,2020,Bethesda Softworks ,Windows
2825,doom 89,https://www.uvlist.net/game-168121-Doom+89,2007,tifreakware,TI Calculators
2826,doom cavern,https://www.uvlist.net/game-166690-Doom+Cavern,1980,Synergistic Software,Apple II E
2827,doom ce edition,https://www.uvlist.net/game-37250-DOOM+CE+Edition,?,Revolutionary Software Front ,WinCE
2828,doom classic,https://www.uvlist.net/game-169215-Doom+Classic,2009,id Software,iOS
2829,doom classic,https://www.uvlist.net/game-175154-Doom+Classic,2009,Id Software,iOS
2830,doom eternal,https://www.uvlist.net/game-243572-Doom+Eternal,2020,Bethesda Softworks ,Switch
2831,doom eternal,https://www.uvlist.net/game-250064-Doom+Eternal,2020,Bethesda Softworks ,Windows
2832,doom eternal,https://www.uvlist.net/game-250065-Doom+Eternal,2020,Bethesda Softworks ,PS4
2833,doom eternal,https://www.uvlist.net/game-250066-Doom+Eternal,2020,Bethesda Softworks ,Xbox One
2834,doom eternal,https://www.uvlist.net/game-277210-Doom+Eternal,2021,Bethesda Softworks ,PS5
2835,doom for os/2,https://www.uvlist.net/game-177365-Doom+for+OS+2,?,IBM ,OS/2
2836,doom for os/2 ,https://www.uvlist.net/game-177407-Doom+for+OS+2,?,?,OS/2
2837,doom funnel chasers!,https://www.uvlist.net/game-107117-Doom+Funnel+Chasers,?,Big Idea Productions,Flash
2838,doom ii,https://www.uvlist.net/game-177135-Doom+II,?,id Software,OS/2
2839,doom ii,https://www.uvlist.net/game-197454-DOOM+II,1994,id,Mac OS Classic
2840,doom ii,https://www.uvlist.net/game-276088-Doom+II,2010,Bethesda Softworks,X360
2841,doom ii ,https://www.uvlist.net/game-19654-Doom+II,1994,id Software,MS-DOS
2842,doom ii ,https://www.uvlist.net/game-19067-Doom+II,1998,Weird Science ,Amiga AGA
2843,doom ii ,https://www.uvlist.net/game-80280-Doom+II,1999,author,Linux
2844,doom ii ,https://www.uvlist.net/game-156686-Doom+II,2002,Activision ,GBA
2845,doom ii hell revealed ,https://www.uvlist.net/game-226933-Doom+II+Hell+Revealed,2005,?,BSD
2846,doom ii hell revealed ii ,https://www.uvlist.net/game-226935-Doom+II+Hell+Revealed+II,2005,?,BSD
2847,doom ii rpg,https://www.uvlist.net/game-175155-Doom+II+RPG,2010,ZeniMax Media ,iOS
2848,doom ii: hell on earth,https://www.uvlist.net/game-224414-Doom+II+Hell+on+Earth,?,id Software,NeXT
2849,doom legacy,https://www.uvlist.net/game-80281-DooM+Legacy,1998,author,Linux
2850,doom legacy,https://www.uvlist.net/game-177392-Doom+Legacy,2000,Jelsoft Enterprises ,OS/2
2851,doom legacy,https://www.uvlist.net/game-226937-DooM+Legacy,2003,?,BSD
2852,doom manor,https://www.uvlist.net/game-222051-Doom+Manor,?,Fydler,Tatung Einstein
2853,doom resurrection,https://www.uvlist.net/game-172748-DOOM+Resurrection,2009,id Software ,iOS
2854,doom rpg,https://www.uvlist.net/game-165407-Doom+RPG,2005,JAMDAT Mobile ,Mobile
2855,doom valley,https://www.uvlist.net/game-180554-Doom+Valley,?,Superior,Apple II E
2856,doom-wolfendoom ,https://www.uvlist.net/game-226936-doom+wolfendoom,2005,?,BSD
2857,"doom, death & destruction ",https://www.uvlist.net/game-215892-Doom+Death+Destruction,2015,Who is Noah Games,Linux
2858,doom: a very graphic adventure,https://www.uvlist.net/game-267833-Doom+A+Very+Graphic+Adventure,2004,ElectricMonk,Windows
2859,doom: total ruin,https://www.uvlist.net/game-212497-Doom+Total+Ruin,1995,Pacific Media WorX,Mac OS Classic
2860,doom95,https://www.uvlist.net/game-167809-Doom95,1996,Microsoft ,Windows
2861,doombase,https://www.uvlist.net/game-12762-Doombase,1986,Essential Consultants,ZX Spectrum
2862,doombringer,https://www.uvlist.net/game-254236-Doombringer,2021,Anomic Games,Linux
2863,doombugs ,https://www.uvlist.net/game-201816-Doombugs,1983,Work Force,ZX Spectrum
2864,doomcastle,https://www.uvlist.net/game-196899-Doomcastle,1983,Futura,TI99
2865,doomdark's revenge,https://www.uvlist.net/game-12763-Doomdarks+Revenge,1985,Beyond,ZX Spectrum
2866,doomdark's revenge,https://www.uvlist.net/game-34625-Doomdarks+Revenge,1986,Beyond,C64
2867,doomdark's revenge,https://www.uvlist.net/game-47064-Doomdarks+Revenge,1986,Beyond,Amstrad CPC
2868,doomdark's revenge,https://www.uvlist.net/game-80283-Doomdarks+Revenge,?,author,Linux
2869,doomdark's revenge,https://www.uvlist.net/game-249362-Doomdarks+Revenge,?,author,Windows
2870,doomdark's revenge ,https://www.uvlist.net/game-153023-Doomdarks+Revenge,1991,Beyond Software,MS-DOS
2871,doomdarks revenge,https://www.uvlist.net/game-45396-Doomdarks+Revenge,1991,author,C16/Plus4
2872,doomlords,https://www.uvlist.net/game-47065-Doomlords,?,?,Amstrad CPC
2873,doomrunner,https://www.uvlist.net/game-238732-DoomRunner,?,?,Pandora
2874,doomsday,https://www.uvlist.net/game-188297-DOOMSDAY,2012,author,Linux
2875,doomsday,https://www.uvlist.net/game-226938-Doomsday,2014,?,BSD
2876,doomsday,https://www.uvlist.net/game-247609-Doomsday,1991,Relion Software,ZX Spectrum
2877,doomsday,https://www.uvlist.net/game-253957-Doomsday,1978,The Bottom Shelf,TRS-80
2878,doomsday castle,https://www.uvlist.net/game-12764-Doomsday+Castle,1983,Fantasy Software,ZX Spectrum
2879,doomsday racers,https://www.uvlist.net/game-170183-Doomsday+Racers,2005,Phoenix Games Group,PS2
2880,doomsday rescue,https://www.uvlist.net/game-198223-Doomsday+Rescue,?,?,PS2
2881,doomsday rescue,https://www.uvlist.net/game-198225-Doomsday+Rescue,?,?,GameCube
2882,doomsday rescue,https://www.uvlist.net/game-198227-Doomsday+Rescue,?,?,Xbox
2883,doomsday vault,https://www.uvlist.net/game-260294-Doomsday+Vault,2021,Flightless,Switch
2884,doomskulle,https://www.uvlist.net/game-12765-Doomskulle,1990,Newsfield Publications;Crash,ZX Spectrum
2885,doomtank,https://www.uvlist.net/game-227447-DOOMTANK,2016,Unibear Studio,Linux
2886,dooors,https://www.uvlist.net/game-231682-DOOORS,2014,PUMO,3DS
2887,doop ,https://www.uvlist.net/game-188322-Doop,1997,MBS Truse,NEC PC9801
2888,doop advance ,https://www.uvlist.net/game-174549-Doop+Advance,2003,MBS Truth,Windows
2889,doopm community,https://www.uvlist.net/game-241032-Doopm+Community,2016,N.I,MSX2
2890,doopm trip,https://www.uvlist.net/game-241026-Doopm+Trip,2017,N.I,MSX2
2891,door,https://www.uvlist.net/game-239183-DOOR,2017,Jojololly,Linux
2892,door door ,https://www.uvlist.net/game-80170-Door+Door,1983,Enix ,NEC PC8801
2893,door door ,https://www.uvlist.net/game-174318-Door+Door,1983,Enix ,MICRO 7 - FM7
2894,door door ,https://www.uvlist.net/game-80612-Door+Door,1983,Enix ,NEC PC8001
2895,door door ,https://www.uvlist.net/game-168152-Door+Door,1985,Enix ,NES
2896,door door ,https://www.uvlist.net/game-240908-Door+Door,1984,Enix ,NEC PC9801
2897,door door ,https://www.uvlist.net/game-270999-Door+Door,1984,Enix ,MSX
2898,door door ,https://www.uvlist.net/game-271000-Door+Door,1984,Enix ,Sharp X1
2899,door kickers,https://www.uvlist.net/game-195200-Door+Kickers,2014,KillHouse Games,Linux
2900,door kickers ,https://www.uvlist.net/game-197536-Door+Kickers,2014,Killhouse Games,Windows
2901,door kickers ,https://www.uvlist.net/game-197537-Door+Kickers,2014,Killhouse Games,Mac OS X
2902,door kickers 2: task force north,https://www.uvlist.net/game-223992-Door+Kickers+2+Task+Force+North,2016,KillHouse Games,Linux
2903,door maze,https://www.uvlist.net/game-80446-Door+Maze,1984,Policy,NEC PC8801
2904,door slammer,https://www.uvlist.net/game-275201-Door+Slammer,1983,Cathedral Software,ZX 81
2905,doors,https://www.uvlist.net/game-251605-Doors,1979,Creative Computing,Ohio Scientific
2906,doors,https://www.uvlist.net/game-257742-Doors,1979,Creative Computing,Apple II E
2907,doors of doom,https://www.uvlist.net/game-47066-Doors+of+Doom,1985,Amsoft ,Amstrad CPC
2908,doors: awakening,https://www.uvlist.net/game-268745-Doors+Awakening,2019,Snapbreak Games ,Android
2909,doors: origins,https://www.uvlist.net/game-268707-Doors+Origins,2020,Snapbreak Games ,Android
2910,doors: paradox,https://www.uvlist.net/game-267422-Doors+Paradox,2022,Snapbreak Games AB ,Windows
2911,doors: paradox,https://www.uvlist.net/game-268786-Doors+Paradox,2021,Snapbreak Games ,Android
2912,doors? no!,https://www.uvlist.net/game-227358-Doors+NO,2016,pi_pi3,Linux
2913,doorways,https://www.uvlist.net/game-193561-Doorways,2013,Saibot Studios,Linux
2914,doorways,https://www.uvlist.net/game-199665-Doorways,2013,Saibot Studios,Windows
2915,doorways,https://www.uvlist.net/game-199666-Doorways,2013,Saibot Studios,Mac OS X
2916,doorways 4: holy mountains of flesh,https://www.uvlist.net/game-214742-Doorways+4+Holy+Mountains+of+Flesh,TBA ,Saibot Studios,Linux
2917,doorways: old prototype,https://www.uvlist.net/game-223817-Doorways+Old+Prototype,2016,Saibot Studios,Linux
2918,doorways: prelude,https://www.uvlist.net/game-221167-Doorways+Prelude,2016,Saibot Studios,Linux
2919,doorways: the underworld,https://www.uvlist.net/game-209372-Doorways+The+Underworld,2014,Saibot Studios,Linux
2920,dopamix,https://www.uvlist.net/game-231683-Dopamix,2012,G-Mode,3DS
2921,dope master,https://www.uvlist.net/game-187028-Dope+Master,2000,?,BeOS
2922,dope trashcanners,https://www.uvlist.net/game-232663-Dope+TrashCanners,2017,punxel team,Linux
2923,dope wars,https://www.uvlist.net/game-177866-Dope+Wars,?,Palmanac,Epoc
2924,dope wars,https://www.uvlist.net/game-217839-Dope+Wars,1998,Beermat Software,Windows
2925,dope wars,https://www.uvlist.net/game-234761-Dope+Wars,1985,Happy Hacker Foundation,MS-DOS
2926,dopewars ,https://www.uvlist.net/game-80284-Dopewars,1998,Ben Webb,Linux
2927,dopewars ,https://www.uvlist.net/game-226002-Dopewars,1998,Ben Webb,BSD
2928,dopewars ,https://www.uvlist.net/game-239782-Dopewars,2001,author,Newton
2929,dopewars ,https://www.uvlist.net/game-239783-Dopewars,1999,author,Palm
2930,doppelgaenger,https://www.uvlist.net/game-217028-Doppelgaenger,2015,author,Linux
2931,doppelgänger,https://www.uvlist.net/game-175157-Doppelganger,2010,One More Games,iOS
2932,doppelganger : dawn of the inverted souls,https://www.uvlist.net/game-194051-Doppelganger+Dawn+of+the+Inverted+Souls,2013,Memento-Mori VNs,Linux
2933,doppelwurm,https://www.uvlist.net/game-242603-Doppelwurm,1983,TCS,Colour Genie
2934,doppleganger,https://www.uvlist.net/game-47067-Doppleganger,1985,Alligata,Amstrad CPC
2935,dopplegänger ,https://www.uvlist.net/game-234762-Doppleganger,1985,MindImage Software,MS-DOS
2936,doppy & pru's summer holiday,https://www.uvlist.net/game-239737-Doppy+Prus+Summer+Holiday,1989,Doppelganger Adventures,MS-DOS
2937,doppyun donpisha ,https://www.uvlist.net/game-199021-Doppyun+Donpisha,1993,Peach Soft,NEC PC9801
2938,doppyworld,https://www.uvlist.net/game-237014-Doppyworld,1984,Doppelganger Adventures,MS-DOS
2939,dor,https://www.uvlist.net/game-97865-Dor,1992,D.O.,X68000
2940,dor,https://www.uvlist.net/game-101939-DOR,1996,D.O.,Windows
2941,dor ,https://www.uvlist.net/game-207337-DOR,1992,D.O.,NEC PC9801
2942,dor 2,https://www.uvlist.net/game-97866-Dor+2,?,D.O.,X68000
2943,dor 3,https://www.uvlist.net/game-97867-Dor+3,1992,D.O.,X68000
2944,dor part 2 ,https://www.uvlist.net/game-207336-DOR+Part+2,1992,D.O.,NEC PC9801
2945,dor part 3 ,https://www.uvlist.net/game-207078-DOR+Part+3,1992,D.O.,NEC PC9801
2946,dor special edition '93 ,https://www.uvlist.net/game-200731-DOR+Special+Edition+93,1993,D.O.,NEC PC9801
2947,dor special edtion sakigake ,https://www.uvlist.net/game-276214-DOR+Special+Edtion+Sakigake,1993,D.O.,NEC PC9801
2948,dora & friends' - fantastic flight,https://www.uvlist.net/game-250372-Dora+Friends+Fantastic+Flight,2012,?,Nintendo DS
2949,dora dora emotion ,https://www.uvlist.net/game-99115-Dora+Dora+Emotion,1995,Cocktail Soft;Ides,NEC PC9801
2950,dora dora paradise,https://www.uvlist.net/game-166143-Dora+Dora+Paradise,1993,Planet,Mega LD
2951,dora the explorer,https://www.uvlist.net/game-176953-Dora+the+Explorer,?,LeapFrog,Leapster
2952,dora the explorer - dora puppy,https://www.uvlist.net/game-198229-Dora+the+Explorer+Dora+Puppy,?,2K Play,Nintendo DS
2953,dora the explorer - dora saves the snow princess,https://www.uvlist.net/game-198230-Dora+the+Explorer+Dora+Saves+the+Snow+Princess,?,2K Play,Nintendo DS
2954,dora the explorer - twins' day,https://www.uvlist.net/game-187557-Dora+the+Explorer+Twins+Day,2011,Viacom,MobiGo
2955,dora the explorer: barnyard buddies,https://www.uvlist.net/game-197177-Dora+the+Explorer+Barnyard+Buddies,2003,Global Star Software ,PS
2956,dora the explorer: camping adventure - explore spanish words!,https://www.uvlist.net/game-261359-Dora+the+Explorer+Camping+Adventure+Explore+Spanish+Words,2005,LeapFrog,Leapster
2957,dora the explorer: candyland,https://www.uvlist.net/game-164063-Dora+the+Explorer+Candyland,2007,Activision,Windows
2958,dora the explorer: dora saves the crystal kingdom,https://www.uvlist.net/game-191440-Dora+the+Explorer+Dora+Saves+the+Crystal+Kingdom,2009,2K Play,Wii
2959,dora the explorer: dora saves the crystal kingdom,https://www.uvlist.net/game-193814-Dora+the+Explorer+Dora+Saves+the+Crystal+Kingdom,2013,?,PS3
2960,dora the explorer: dora saves the crystal kingdom,https://www.uvlist.net/game-214642-Dora+the+Explorer+Dora+Saves+the+Crystal+Kingdom,2008,Take-Two Interactive ,PS2
2961,dora the explorer: dora saves the mermaids,https://www.uvlist.net/game-193595-Dora+the+Explorer+Dora+Saves+The+Mermaids,2012,2K Play ,PS3
2962,dora the explorer: dora saves the mermaids,https://www.uvlist.net/game-196704-Dora+the+Explorer+Dora+Saves+the+Mermaids,2007,2K Play ,Nintendo DS
2963,dora the explorer: dora saves the mermaids,https://www.uvlist.net/game-198232-Dora+the+Explorer+Dora+Saves+the+Mermaids,2008,2K Play ,PS2
2964,dora the explorer: dora saves the mermaids,https://www.uvlist.net/game-198233-Dora+the+Explorer+Dora+Saves+the+Mermaids,?,Take-Two,Wii
2965,dora the explorer: dora saves the snow princess,https://www.uvlist.net/game-191441-Dora+the+Explorer+Dora+Saves+the+Snow+Princess,2008,2K Play ,Wii
2966,dora the explorer: dora saves the snow princess,https://www.uvlist.net/game-193812-Dora+the+Explorer+Dora+Saves+the+Snow+Princess,2013,?,PS3
2967,dora the explorer: dora's fix-it adventure ,https://www.uvlist.net/game-164737-Dora+the+Explorer+Doras+Fix+It+Adventure,2006,Vtech,V.Smile
2968,dora the explorer: dora's world adventure!,https://www.uvlist.net/game-182269-Dora+the+Explorer+Doras+World+Adventure,2006,Global Star Software ,GBA
2969,dora the explorer: journey to the purple planet,https://www.uvlist.net/game-165031-Dora+the+Explorer+Journey+to+the+Purple+Planet,2005,Global Star ,PS2
2970,dora the explorer: journey to the purple planet,https://www.uvlist.net/game-165032-Dora+the+Explorer+Journey+to+the+Purple+Planet,2005,Global Star ,GameCube
2971,dora the explorer: piñata party,https://www.uvlist.net/game-261358-Dora+the+Explorer+Pinata+Party,2005,LeapFrog,Leapster
2972,dora the explorer: super spies,https://www.uvlist.net/game-196703-Dora+the+Explorer+Super+Spies,2003,Gotham Games ,GBA
2973,dora the explorer: super star adventures!,https://www.uvlist.net/game-182270-Dora+the+Explorer+Super+Star+Adventures,2004,Global Star Software ,GBA
2974,dora the explorer: the search for pirate pig's treasure,https://www.uvlist.net/game-102333-Dora+the+Explorer+The+Search+for+Pirate+Pigs+Treasure,2002,New Kid ,GBA
2975,dora the explorer: wildlife rescue,https://www.uvlist.net/game-261357-Dora+the+Explorer+Wildlife+Rescue,2005,LeapFrog,Leapster
2976,dora-slot - hana hana matsuri da!!,https://www.uvlist.net/game-264378-Dora+Slot+Hana+Hana+Matsuri+Da,2009,?,PSP
2977,dora-slot 2: suyaku wa zenigata ,https://www.uvlist.net/game-199022-Dora+Slot+2+Suyaku+wa+Zenigata,2005,Dorart,PSP
2978,dora-slot: bakuenchi! kyoujin no hoshi ii ,https://www.uvlist.net/game-199023-Dora+Slot+Bakuenchi+Kyoujin+no+Hoshi+II,2005,Dorart,PSP
2979,dora-slot: oki-slot-ou! pioneer 12 ,https://www.uvlist.net/game-199024-Dora+Slot+Oki+Slot+Ou+Pioneer+12,2006,Dorart,PSP
2980,dora's big birthday adventure,https://www.uvlist.net/game-194856-Doras+Big+Birthday+Adventure,2013,? ,PS3
2981,dora's big birthday adventure ,https://www.uvlist.net/game-191442-Doras+Big+Birthday+Adventure,2010,2K Games ,Wii
2982,dorachan,https://www.uvlist.net/game-108619-Dorachan,1980,Craul Denshi,Arcade
2983,doraemon,https://www.uvlist.net/game-9265-Doraemon,?,Sega,Master System
2984,doraemon - dokodemo walker,https://www.uvlist.net/game-182273-Doraemon+Dokodemo+Walker,2002,Epoch,GBA
2985,doraemon - nobita no kyouryuu 2006 ds ,https://www.uvlist.net/game-181130-Doraemon+Nobita+no+Kyouryuu+2006+DS,2006,Sega,Nintendo DS
2986,doraemon - nobita no shin makai daibouken ds,https://www.uvlist.net/game-181134-Doraemon+Nobita+no+Shin+Makai+Daibouken+DS,2007,Sega,Nintendo DS
2987,doraemon - nobita to maigo no kyouryuu,https://www.uvlist.net/game-181137-Doraemon+Nobita+to+Maigo+no+Kyouryuu,?,?,Pico
2988,doraemon - time machine no daibouken! ,https://www.uvlist.net/game-181138-Doraemon+Time+Machine+no+Daibouken,1994,Sega,Pico
2989,doraemon ,https://www.uvlist.net/game-157220-Doraemon,1986,Hudson Soft,NES
2990,doraemon ,https://www.uvlist.net/game-161782-Doraemon,1985,Epoch,Super Cassette Vision
2991,doraemon 2 - animal wakusei densetsu,https://www.uvlist.net/game-171866-Doraemon+2+Animal+Wakusei+Densetsu,1992,Epoch,GB
2992,doraemon 2: hikari no shinden ,https://www.uvlist.net/game-36934-Doraemon+2+Hikari+no+Shinden,1998,Epoch,N64
2993,doraemon 2: nobita no dorabian night ,https://www.uvlist.net/game-10590-Doraemon+2+Nobita+no+Dorabian+Night,1991,Hudson,PC Engine
2994,doraemon 2: nobita no toys land daibouken,https://www.uvlist.net/game-6762-Doraemon+2+Nobita+no+Toys+Land+Daibouken,1993,Epoch,SNES
2995,doraemon 2: sos! otogi no kuni,https://www.uvlist.net/game-103813-Doraemon+2+SOS+Otogi+no+Kuni,1997,Epoch ,PS
2996,doraemon 3: makai no dungeon ,https://www.uvlist.net/game-103814-Doraemon+3+Makai+no+Dungeon,2000,Epoch,PS
2997,doraemon 3: nobi dai no machi sos! ,https://www.uvlist.net/game-98724-Doraemon+3+Nobi+Dai+no+Machi+SOS,2000,Epoch,N64
2998,doraemon 3: nobita to toki no hougyoku,https://www.uvlist.net/game-6423-Doraemon+3+Nobita+to+Toki+no+Hougyoku,1994,Epoch,SNES
2999,doraemon 4: nobita to tsuki no oukoku,https://www.uvlist.net/game-6813-Doraemon+4+Nobita+to+Tsuki+no+Oukoku,1995,Epoch,SNES
3000,doraemon board game,https://www.uvlist.net/game-100410-Doraemon+Board+Game,2002,Epoch,GBA
3001,doraemon chiiku asobi dorarando,https://www.uvlist.net/game-181147-Doraemon+Chiiku+Asobi+Dorarando,?,?,Pico
3002,doraemon dx 10,https://www.uvlist.net/game-178986-Doraemon+DX+10,1998,Epoch,GB
3003,doraemon eigo de asobou abc,https://www.uvlist.net/game-181146-Doraemon+Eigo+de+Asobou+ABC,?,?,Pico
3004,doraemon ensoku-imohori-undoukai,https://www.uvlist.net/game-181143-Doraemon+Ensoku+Imohori+Undoukai,?,?,Pico
3005,doraemon himitsu douguou ketteisen ,https://www.uvlist.net/game-191443-Doraemon+Himitsu+Douguou+Ketteisen,2007,Sega,Wii
3006,doraemon kart,https://www.uvlist.net/game-157221-Doraemon+Kart,1998,Epoch,GB
3007,doraemon kart 2,https://www.uvlist.net/game-178987-Doraemon+Kart+2,1999,Epoch,GBC
3008,doraemon kazoete-kanzan kazu tokei,https://www.uvlist.net/game-181145-Doraemon+Kazoete+Kanzan+Kazu+Tokei,?,?,Pico
3009,doraemon meikyu daisakusen ,https://www.uvlist.net/game-10564-Doraemon+Meikyu+Daisakusen,1989,Hudson Soft,PC Engine
3010,doraemon memories: nobita no omoide daibouken,https://www.uvlist.net/game-178988-Doraemon+Memories+Nobita+no+Omoide+Daibouken,2000,Epoch,GBC
3011,doraemon midori no wakusei ,https://www.uvlist.net/game-96912-Doraemon+Midori+no+Wakusei,2001,Epoch,GBA
3012,doraemon monopoly,https://www.uvlist.net/game-111317-Doraemon+Monopoly,1998,GameOne Systems,Windows
3013,doraemon no quiz boy,https://www.uvlist.net/game-178989-Doraemon+no+Quiz+Boy,2000,Epoch,GBC
3014,doraemon no quiz boy 2,https://www.uvlist.net/game-181133-Doraemon+no+Quiz+Boy+2,?,Epoch,GBC
3015,doraemon no study boy: gakushuu kanji game ,https://www.uvlist.net/game-178990-Doraemon+no+Study+Boy+Gakushuu+Kanji+Game,2001,Epoch,GBC
3016,doraemon no study boy: kanji yomikaki master,https://www.uvlist.net/game-171835-Doraemon+no+Study+Boy+Kanji+Yomikaki+Master,2003,Epoch,GBC
3017,doraemon no study boy: kokugo 2,https://www.uvlist.net/game-181266-Doraemon+no+Study+Boy+Kokugo+2,?,Fujiko Pro,GB
3018,doraemon no study boy: kuku game,https://www.uvlist.net/game-178991-Doraemon+no+Study+Boy+Kuku+Game,2000,Epoch,GBC
3019,doraemon the movie: nobita no nankyoku kachikochi daibouken,https://www.uvlist.net/game-232161-Doraemon+the+Movie+Nobita+no+Nankyoku+Kachikochi+Daibouken,2017,FuRyu,3DS
3020,doraemon time machine de daibouken!,https://www.uvlist.net/game-181141-Doraemon+Time+Machine+de+Daibouken,?,?,Pico
3021,doraemon wakuwaku pocket paradise ,https://www.uvlist.net/game-43568-Doraemon+Wakuwaku+Pocket+Paradise,1996,Sega,Game Gear
3022,doraemon wii,https://www.uvlist.net/game-181136-Doraemon+Wii,2007,Sega ,Wii
3023,doraemon yometayo-kaketayo hiragana katakana,https://www.uvlist.net/game-181144-Doraemon+Yometayo+Kaketayo+Hiragana+Katakana,?,?,Pico
3024,doraemon youchien hata no shiina,https://www.uvlist.net/game-181142-Doraemon+Youchien+Hata+no+Shiina,?,?,Pico
3025,doraemon: aruke aruke labyrinth,https://www.uvlist.net/game-178983-Doraemon+Aruke+Aruke+Labyrinth,1999,Epoch,GBC
3026,doraemon: giga zombie no gyakushuu ,https://www.uvlist.net/game-157222-Doraemon+Giga+Zombie+no+Gyakushuu,1990,Epoch,NES
3027,doraemon: kimi to pet no monogatari,https://www.uvlist.net/game-178984-Doraemon+Kimi+to+Pet+no+Monogatari,2001,Epoch,GBC
3028,doraemon: nobita no takarajima,https://www.uvlist.net/game-242807-Doraemon+Nobita+no+Takarajima,?,?,3DS
3029,doraemon: nobita to fukkatsu no hoshi ,https://www.uvlist.net/game-163181-Doraemon+Nobita+to+Fukkatsu+no+Hoshi,1996,Epoch,Saturn
3030,doraemon: nobita to midori no kyojinden ds ,https://www.uvlist.net/game-181135-Doraemon+Nobita+to+Midori+no+Kyojinden+DS,2008,Sega,Nintendo DS
3031,doraemon: nobita to mittsu no seirei ishi,https://www.uvlist.net/game-16110-Doraemon+Nobita+to+Mittsu+no+Seirei+Ishi,1997,Epoch,N64
3032,doraemon: nobita to yousei no kuni,https://www.uvlist.net/game-6812-Doraemon+Nobita+to+Yousei+no+Kuni,1993,Epoch,SNES
3033,doraemon: nobitaito fukkatsu no hoshi ,https://www.uvlist.net/game-103812-Doraemon+Nobitaito+Fukkatsu+no+Hoshi,1996,Epoch ,PS
3034,doraemon: story of seasons,https://www.uvlist.net/game-249474-Doraemon+Story+of+Seasons,2019,BANDAI NAMCO Entertainment,Switch
3035,doraemon: taiketsu himitsu dogu!! ,https://www.uvlist.net/game-168608-Doraemon+Taiketsu+Himitsu+Dogu,1991,Epoch ,GB
3036,doraemon: yume dorobou to 7-jin no gozans ,https://www.uvlist.net/game-9720-Doraemon+Yume+Dorobou+to+7+Jin+no+Gozans,1993,Sega,Mega Drive
3037,dordogne,https://www.uvlist.net/game-269791-Dordogne,2023,Focus Entertainment ,Windows
3038,doreamon ,https://www.uvlist.net/game-181131-Doreamon,1983,Bandai,Arcadia 2001
3039,dorei ichiba renaissance,https://www.uvlist.net/game-161174-Dorei+Ichiba+Renaissance,2001,Roof,Windows
3040,dorei iinchou ~haramase choukyou~ ,https://www.uvlist.net/game-263547-Dorei+Iinchou+Haramase+Choukyou,2006,SCREEN,Windows
3041,dorei mama jusei kyouiku ~tomodachi no hahaoya choukyou~ ,https://www.uvlist.net/game-263548-Dorei+Mama+Jusei+Kyouiku+Tomodachi+no+Hahaoya+Choukyou,2011,Studio-74,Windows
3042,doremikko ,https://www.uvlist.net/game-207300-Doremikko,1987,Konami,Famicom Disk System
